,Address - From Geocoder,Company_Name,File_List,Geocode Score,Header,Header_Clean,Latitude,Longitude,Match Score,Query,Text
7959,"188 Atwells Ave, Providence, RI",Ollie’s Omelets,['cd1978/entry/1978_Page_121 (1)_43.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82337628179113,-71.4243117502371,100.0,188 ATWELLS AVE PROVIDENCE,Ollie’s Omelets 188 Atwells Av
7960,"950 Eddy St, Providence, RI",Oscar’s Lounge & Grille,['cd1978/entry/1978_Page_121 (1)_46.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.801693605182706,-71.40623236850477,100.0,950 EDDY ST PROVIDENCE,Oscar’s Lounge & Grille 950 Eddy St
7961,"920 Manton Ave, Providence, RI",Paine’s Coffee Shoppe,['cd1978/entry/1978_Page_121 (1)_47.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83387353945082,-71.46752199017185,100.0,920 MANTON AVE PROVIDENCE,Paine’s Coffee Shoppe 920 Manton Av
7962,"67 Mt Pleasant Ave, Providence, RI",Palazzo S Food Service,['cd1978/entry/1978_Page_121 (1)_48.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82731063675995,-71.44880951392102,95.5,67 MOUNT PLEASANT AVE PROVIDENCE,Palazzo S Food Service 67 Mt Pleasant Av
7963,"916 Manton Ave, Providence, RI",Palermo’s Pizza,['cd1978/entry/1978_Page_121 (1)_49.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83389039708567,-71.46723174567624,100.0,916 MANTON AVE PROVIDENCE,Palermo’s Pizza 916 Manton Av
7964,"125 N Main St, Providence, RI",Panache Inc,['cd1978/entry/1978_Page_121 (1)_50.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82842371622169,-71.40947370756142,100.0,125 NORTH MAIN ST PROVIDENCE,Panache Inc 125 N Main St
7965,"1228 Broad St, Providence, RI",Park Side Spa,['cd1978/entry/1978_Page_121 (1)_51.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79302518042214,-71.40811119040391,100.0,1228 BROAD ST PROVIDENCE,Park Side Spa 1228 Broad St
7966,"773 Westminster St, Providence, RI",Parky’s Restaurant,['cd1978/entry/1978_Page_121 (1)_52.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81795047629729,-71.42093657045545,100.0,773 WESTMINSTER ST PROVIDENCE,Parky’s Restaurant 773 Westminster St
7967,"44 Fountain St, Providence, RI",Paul's Restaurant,['cd1978/entry/1978_Page_121 (1)_53.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82424185662931,-71.41508844570822,100.0,44 FOUNTAIN ST PROVIDENCE,"""Paul's Restaurant 44 Fountain St"""
7968,"250 S Water St, Providence, RI",Pelham House,['cd1978/entry/1978_Page_121 (1)_54.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82227010037435,-71.405794518255,100.0,250 SOUTH WATER ST PROVIDENCE,Pelham House 250 S Water St
7969,"115 Washington St, Providence, RI",Pemajohn Inc,['cd1978/entry/1978_Page_121 (1)_55.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82308643562663,-71.41480137829379,100.0,115 WASHINGTON ST PROVIDENCE,Pemajohn Inc 115 Washington St
7970,"603 Charles St, Providence, RI",Pete's Hot Weiners,['cd1978/entry/1978_Page_121 (1)_56.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85276137548394,-71.4202722609066,100.0,603 CHARLES ST PROVIDENCE,"""Pete's Hot Weiners 603 Charles St"""
7971,"385 Smith St, Providence, RI",Pete's Place,['cd1978/entry/1978_Page_121 (1)_57.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83475411323111,-71.42431711723349,100.0,385 SMITH ST PROVIDENCE,"""Pete's Place 385 Smith St"""
7972,"447 Manton Ave, Providence, RI",Peter's N Y System,['cd1978/entry/1978_Page_121 (1)_58.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82540703261358,-71.45449735115511,100.0,447 MANTON AVE PROVIDENCE,"""Peter's N Y System 447 Manton Av"""
7973,"248 Dexter St, Providence, RI",Peter’s Restaurant,['cd1978/entry/1978_Page_121 (1)_59.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80974313948749,-71.42823072875892,100.0,248 DEXTER ST PROVIDENCE,Peter’s Restaurant 248 Dexter St
7974,"670 Smith St, Providence, RI",Pizza Villa,['cd1978/entry/1978_Page_121 (1)_60.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83752732017231,-71.43349350659382,94.5,670 SMITH ST PROVIDENCE,Pizza Villa 670c Smith St
7975,"1 Sabin St, Providence, RI",Place The (Araserv),['cd1978/entry/1978_Page_121 (1)_61.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82489389384218,-71.41528472455765,100.0,1 SABIN ST PROVIDENCE,Place The (Araserv) 1 Sabin St
7976,"416 Public St, Providence, RI",Prairie Diner,['cd1978/entry/1978_Page_121 (1)_64.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80542763276529,-71.4151785898846,100.0,416 PUBLIC ST PROVIDENCE,Prairie Diner 416 Public St
7977,"100 N Main St, Providence, RI",Quaint Inc,['cd1978/entry/1978_Page_121 (1)_65.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82785754084614,-71.40934420195673,100.0,100 NORTH MAIN ST PROVIDENCE,Quaint Inc 100 N Main St
7978,"1232 Broad St, Providence, RI",Quisqueya Restaurant,['cd1978/entry/1978_Page_121 (1)_66.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79296654517051,-71.40803328928388,100.0,1232 BROAD ST PROVIDENCE,Quisqueya Restaurant 1232% Broad St
7979,"95 South St, Providence, RI",Ralph’s Restaurant,['cd1978/entry/1978_Page_121 (1)_67.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81685568502304,-71.40925178325527,100.0,95 SOUTH ST PROVIDENCE,Ralph’s Restaurant 95 South St
7980,"105 Plainfield St, Providence, RI",Ralph’s Sandwich Shop,['cd1978/entry/1978_Page_121 (1)_68.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8156841927156,-71.44564220584347,100.0,105 PLAINFIELD ST PROVIDENCE,Ralph’s Sandwich Shop 105 Plainfield St
7981,"259 Broadway, Providence, RI",Red Ceiling Restr,['cd1978/entry/1978_Page_121 (1)_69.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82060058905896,-71.42623251048717,100.0,259 BROADWAY PROVIDENCE,Red Ceiling Restr 259 Broadway
7982,"219 Weybosset St, Providence, RI",Riccotti Dave Sandwich Shop,['cd1978/entry/1978_Page_121 (1)_73.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.821422524406906,-71.4126719755113,100.0,219 WEYBOSSET ST PROVIDENCE,Riccotti Dave Sandwich Shop 219 Weybosset St
7983,"808 Allens Ave, Providence, RI",Riccotti’s Submarine Sandwich,['cd1978/entry/1978_Page_121 (1)_75.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.7927242625818,-71.39712431440849,100.0,808 ALLENS AVE PROVIDENCE,Riccotti’s Submarine Sandwich 808 Allens Av
7984,"377 Richmond St, Providence, RI",Richard's Sandwich Shop,['cd1978/entry/1978_Page_121 (1)_76.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81675660823884,-71.40746982693106,100.0,377 RICHMOND ST PROVIDENCE,"""Richard's Sandwich Shop 377 Richmond St"""
7985,"194 Atwells Ave, Providence, RI",Ricky's Lunch,['cd1978/entry/1978_Page_121 (1)_77.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82338285469751,-71.4243803661875,100.0,194 ATWELLS AVE PROVIDENCE,"""Ricky's Lunch 194 Atwells Av"""
7986,"1900 Westminster St, Providence, RI",Ricottis Submarine Sandwich,"['cd1978/entry/1978_Page_121 (1)_78.png', 'cd1978/entry/1978_Page_121 (1)_79.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81654043875843,-71.44166318633926,100.0,1900 WESTMINSTER ST PROVIDENCE,Ricottis Submarine Sandwich 1900 Westminster St
7987,"223 Thayer St, Providence, RI",Ronnie's Rascal House Jr,['cd1978/entry/1978_Page_121 (1)_83.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.827691877422204,-71.40052928158202,100.0,223 THAYER ST PROVIDENCE,"""Ronnie's Rascal House Jr 223 Thayer St"""
7988,"1179 Westminster St, Providence, RI",Royal Lunch,['cd1978/entry/1978_Page_121 (1)_84.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.817015237771365,-71.42830016447931,100.0,1179 WESTMINSTER ST PROVIDENCE,Royal Lunch 1179 Westminster St
7989,"99 Hope St, Providence, RI",Rue De L Espoir,['cd1978/entry/1978_Page_121 (1)_85.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82207307954282,-71.39652708036317,100.0,99 HOPE ST PROVIDENCE,Rue De L Espoir 99 Hope St
7990,"208 Wayland Ave, Providence, RI",Rufful’s Restaurant,['cd1978/entry/1978_Page_121 (1)_86.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.830128811520765,-71.38800369427189,100.0,208 WAYLAND AVE PROVIDENCE,Rufful’s Restaurant 208 Wayland Av
7991,"209 Pocasset Ave, Providence, RI",Sadie’s Fish & Chips,['cd1978/entry/1978_Page_121 (1)_87.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80941519691116,-71.4551055838664,100.0,209 POCASSET AVE PROVIDENCE,Sadie’s Fish & Chips 209 Pocasset Av
7992,"112 Orange St, Providence, RI",Sadie’s Restaurant,['cd1978/entry/1978_Page_121 (1)_88.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82265029532817,-71.40929569807673,100.0,112 ORANGE ST PROVIDENCE,Sadie’s Restaurant 112 Orange St
7993,"148 Pocasset Ave, Providence, RI",Salty’s Snack Shop,['cd1978/entry/1978_Page_121 (1)_91.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81087259369001,-71.45363872675944,100.0,148 POCASSET AVE PROVIDENCE,Salty’s Snack Shop 148 Pocasset Av
7994,"1253 N Main St, Providence, RI",Sandwich Hut Inc,['cd1978/entry/1978_Page_121 (1)_92.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85422141292789,-71.4004682942339,100.0,1253 NORTH MAIN ST PROVIDENCE,Sandwich Hut Inc 1253 N Main St
7995,"53 Richmond St, Providence, RI",Sandwich King,['cd1978/entry/1978_Page_121 (1)_93.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.820583369558165,-71.41187828876711,100.0,53 RICHMOND ST PROVIDENCE,Sandwich King 53 Richmond St
7996,"144 Atwells Ave, Providence, RI",Sandwich Shop The,['cd1978/entry/1978_Page_121 (1)_94.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82324975160413,-71.42278425155179,100.0,144 ATWELLS AVE PROVIDENCE,Sandwich Shop The 144 Atwells Av
7997,"242 Broad St, Providence, RI",Sax Steak Sandwich,['cd1978/entry/1978_Page_121 (1)_95.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81611054093659,-71.41963199430718,100.0,242 BROAD ST PROVIDENCE,Sax Steak Sandwich 242 Broad St
7998,"307 Allens Ave, Providence, RI",Seaplane Diner,['cd1978/entry/1978_Page_121 (1)_96.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80463661183127,-71.40218677425102,100.0,307 ALLENS AVE PROVIDENCE,Seaplane Diner 307 Allens Av
7999,"328 Broad St, Providence, RI",Sherman's Variety,['cd1978/entry/1978_Page_121 (1)_97.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.814176327365395,-71.42120793188705,100.0,328 BROAD ST PROVIDENCE,"""Sherman's Variety 328 Broad St"""
8000,"85 Westminster St, Providence, RI",Sib’'s,['cd1978/entry/1978_Page_121 (1)_98.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82463768263685,-71.41033558953653,100.0,85 WESTMINSTER ST PROVIDENCE,"""Sib’'s 85 Westminster St Ist FI"""
8001,"198 Union St, Providence, RI",Sibs,['cd1978/entry/1978_Page_121 (1)_100.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82244907582431,-71.41238708479464,100.0,198 UNION ST PROVIDENCE,Sibs 198 Union St
8002,"776 Hope St, Providence, RI",Skipper’s Diner,['cd1978/entry/1978_Page_121 (1)_101.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.84815172732342,-71.39552279886966,94.0,776 HOPE ST PROVIDENCE,Skipper’s Diner 776a Hope St
8003,"1049 Atwells Ave, Providence, RI",Smith's Restaurant,['cd1978/entry/1978_Page_121 (1)_103.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.825356328688805,-71.45320974189576,100.0,1049 ATWELLS AVE PROVIDENCE,"""Smith's Restaurant 1049 Atwells Av"""
8004,"155 Ohio Ave, Providence, RI",Sorrento’s Pizza,['cd1978/entry/1978_Page_121 (1)_104.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.789916476013005,-71.39645224858099,100.0,155 OHIO AVE PROVIDENCE,Sorrento’s Pizza 155 Ohio Av
8005,"230 Thayer St, Providence, RI",Spats,['cd1978/entry/1978_Page_121 (1)_105.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.828207324710235,-71.40074319492732,100.0,230 THAYER ST PROVIDENCE,Spats 230 Thayer St
8006,"743 Cranston St, Providence, RI",Spike’s Restaurant,['cd1978/entry/1978_Page_121 (1)_106.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.804529846103556,-71.43845314229098,100.0,743 CRANSTON ST PROVIDENCE,Spike’s Restaurant 743 Cranston St
8007,"247 Pocasset Ave, Providence, RI",Spotty's Lunch,['cd1978/entry/1978_Page_121 (1)_107.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8083583914673,-71.45584350690343,100.0,247 POCASSET AVE PROVIDENCE,"""Spotty's Lunch 247 Pocasset Av"""
8008,"489 Allens Ave, Providence, RI",Stasy’s Restr,['cd1978/entry/1978_Page_121 (2)_2.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79882018159415,-71.39961269892189,100.0,489 ALLENS AVE PROVIDENCE,Stasy’s Restr 489 Allens Av
8009,"890 Allens Ave, Providence, RI",Steak Out,['cd1978/entry/1978_Page_121 (2)_4.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79121164882554,-71.3966249805873,100.0,890 ALLENS AVE PROVIDENCE,Steak Out 890 Allens Av
8010,"750 Branch Ave, Providence, RI",Stephen’s Sandwich Shop,['cd1978/entry/1978_Page_121 (2)_5.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85390965833329,-71.42986194511965,100.0,750 BRANCH AVE PROVIDENCE,Stephen’s Sandwich Shop 750 Branch Av
8011,"1195 Eddy St, Providence, RI",Storti’s Restuarant,['cd1978/entry/1978_Page_121 (2)_6.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79290715437987,-71.40394277707786,100.0,1195 EDDY ST PROVIDENCE,Storti’s Restuarant 1195 Eddy St
8012,"183 Elmwood Ave, Providence, RI",Streakers,['cd1978/entry/1978_Page_121 (2)_7.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80796690284846,-71.42482554152981,100.0,183 ELMWOOD AVE PROVIDENCE,Streakers 183 Elmwood Av
8013,"1017 Smith St, Providence, RI",Subway,['cd1978/entry/1978_Page_121 (2)_8.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.843035998779754,-71.44602688361053,100.0,1017 SMITH ST PROVIDENCE,Subway 1017 Smith St
8014,"283 Thayer St, Providence, RI",Subway,['cd1978/entry/1978_Page_121 (2)_9.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82968005998899,-71.40075618525293,100.0,283 THAYER ST PROVIDENCE,Subway 283 Thayer St
8015,"6 Portland St, Providence, RI",Sullivan's Restaurant & Taver,['cd1978/entry/1978_Page_121 (2)_10.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81398140737451,-71.42089203674145,100.0,6 PORTLAND ST PROVIDENCE,"""Sullivan's Restaurant & Tavern 6 Portland St"""
8016,"137 Mathewson St, Providence, RI",Teddy's Restaurant,['cd1978/entry/1978_Page_121 (2)_11.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.822311885706746,-71.41395160247065,100.0,137 MATHEWSON ST PROVIDENCE,"""Teddy's Restaurant 137 Mathewson St"""
8017,"90 Dorrance St, Providence, RI",Teresa’s Coffee Shoppe,['cd1978/entry/1978_Page_121 (2)_13.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82292262593995,-71.41068094280715,100.0,90 DORRANCE ST PROVIDENCE,Teresa’s Coffee Shoppe 90 Dorrance St
8018,"10 Allens Ave, Providence, RI",Thano's Diner,['cd1978/entry/1978_Page_121 (2)_14.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81432070407045,-71.40636123778158,86.5,10 ALLENS AVE PROVIDENCE,"""Thano's Diner 10 Aliens Av"""
8019,"788 Elmwood Ave, Providence, RI",Three C’s Restaurant,['cd1978/entry/1978_Page_121 (2)_15.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79105941825931,-71.42228373998982,100.0,788 ELMWOOD AVE PROVIDENCE,Three C’s Restaurant 788 Elmwood Av
8020,"865 Westminster St, Providence, RI",Tom’s Restaurant,['cd1978/entry/1978_Page_121 (2)_16.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8174636704677,-71.42248324788184,100.0,865 WESTMINSTER ST PROVIDENCE,Tom’s Restaurant 865 Westminster St
8021,"936 Chalkstone Ave, Providence, RI",Tommy's Pizzeria,['cd1978/entry/1978_Page_121 (2)_17.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83267354897987,-71.43818776454383,100.0,936 CHALKSTONE AVE PROVIDENCE,"""Tommy's Pizzeria 936 Chalkstone Av"""
8022,"130 Westminster St, Providence, RI",Tommy's Place,['cd1978/entry/1978_Page_121 (2)_18.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.824116021781634,-71.41083756529554,100.0,130 WESTMINSTER ST PROVIDENCE,"""Tommy's Place 130 Westminster St Rm 2"""
8023,"1245 Elmwood Ave, Providence, RI",Tony D's Diner,['cd1978/entry/1978_Page_121 (2)_19.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.77732049173294,-71.42128570661193,100.0,1245 ELMWOOD AVE PROVIDENCE,"""Tony D's Diner 1245 Elmwood Av."""
8024,"125 Broadway, Providence, RI",Tony Martin Restr,['cd1978/entry/1978_Page_121 (2)_20.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82172117329341,-71.42145633212681,100.0,125 BROADWAY PROVIDENCE,Tony Martin Restr 125 Broadway
8025,"355 Hope St, Providence, RI",Tortilla Flats,['cd1978/entry/1978_Page_121 (2)_21.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83558117312452,-71.401472284503,100.0,355 HOPE ST PROVIDENCE,Tortilla Flats 355 Hope St
8026,"228 Weybosset St, Providence, RI",Town Chef Inc,['cd1978/entry/1978_Page_121 (2)_22.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.821302563206764,-71.41260807229989,100.0,228 WEYBOSSET ST PROVIDENCE,Town Chef Inc 228 Weybosset St
8027,"29 Manton Ave, Providence, RI",Twiny’s Diner,['cd1978/entry/1978_Page_121 (2)_23.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8174518136371,-71.44386237463999,100.0,29 MANTON AVE PROVIDENCE,Twiny’s Diner 29 Manton Av
8028,"1003 Smith St, Providence, RI",Uncle Frank's Sandwich Shop,['cd1978/entry/1978_Page_121 (2)_24.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.842530260127816,-71.4448112513903,100.0,1003 SMITH ST PROVIDENCE,"""Uncle Frank's Sandwich Shop 1003 Smith St"""
8029,"318 Broadway, Providence, RI",Uptown Luncheonette,['cd1978/entry/1978_Page_121 (2)_26.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82001325387091,-71.4282303316565,100.0,318 BROADWAY PROVIDENCE,Uptown Luncheonette 318 Broadway
8030,"177 Atwells Ave, Providence, RI",Vincent’s Restaurant,['cd1978/entry/1978_Page_121 (2)_29.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82345971978939,-71.4240224389157,100.0,177 ATWELLS AVE PROVIDENCE,Vincent’s Restaurant 177 Atwells Av
8031,"500 Angell St, Providence, RI",Wayland Manor Restaurant,['cd1978/entry/1978_Page_121 (2)_30.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.830312304710084,-71.38752483425469,100.0,500 ANGELL ST PROVIDENCE,Wayland Manor Restaurant 500 Angell St
8032,"328 Prairie Ave, Providence, RI",Webb's Restaurant & Cocktail Lounge,"['cd1978/entry/1978_Page_121 (2)_31.png', 'cd1978/entry/1978_Page_121 (2)_32.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80542573806356,-71.41468182203546,100.0,328 PRAIRIE AVE PROVIDENCE,"""Webb's Restaurant & Cocktail Lounge 328 Prairie Av"""
8033,"1065 Chalkstone Ave, Providence, RI",Welcome Cafe Inc,['cd1978/entry/1978_Page_121 (2)_33.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83238224564352,-71.44324538494143,100.0,1065 CHALKSTONE AVE PROVIDENCE,Welcome Cafe Inc 1065 Chalkstone Av
8034,"673 Broadway, Providence, RI",White Tower Management Corp,['cd1978/entry/1978_Page_121 (2)_34.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.816775340165705,-71.44151547092186,100.0,673 BROADWAY PROVIDENCE,White Tower Management Corp 673 Broadway
8035,"63 Washington St, Providence, RI",Winkler’s Steak House Inc,['cd1978/entry/1978_Page_121 (2)_35.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.86206929138057,-71.43083309945196,100.0,63 WASHINGTON ST PROVIDENCE,Winkler’s Steak House Inc 63 Washington St
8036,"272 Thayer St, Providence, RI",‘Wockery.,['cd1978/entry/1978_Page_121 (2)_36.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82925157659973,-71.40085141854256,100.0,272 THAYER ST PROVIDENCE,‘Wockery. 272 Thayer St
8037,"675 Valley St, Providence, RI",Yankee Clipper Diner,['cd1978/entry/1978_Page_121 (2)_37.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.831029801155466,-71.42919592921464,100.0,675 VALLEY ST PROVIDENCE,Yankee Clipper Diner 675 Valley St
8038,"339 Eddy St, Providence, RI",Technical Procurement Service,['cd1978/entry/1978_Page_121 (2)_39.png'],100.0,RESUME SERVICE,RESUME SERVICE,41.81873191086813,-71.40787715327316,100.0,339 EDDY ST PROVIDENCE,Technical Procurement Service 339 Eddy St
8039,"46 Dike St, Providence, RI",I-V Rigging Co,['cd1978/entry/1978_Page_121 (2)_41.png'],100.0,RIGGERS,RIGGERS,41.815555179400405,-71.44140068749279,100.0,46 DIKE ST PROVIDENCE,I-V Rigging Co 46 Dike St
8040,"65 Bath St, Providence, RI",CARTIER M N & SONS CO INC,"['cd1978/entry/1978_Page_121 (2)_44.png', 'cd1978/entry/1978_Page_121 (2)_45.png', 'cd1978/entry/1978_Page_121 (2)_46.png']",100.0,ROOFING MATERIALS AND SUPPLIES,Roofing Materials & Supplies,41.83202285730532,-71.42459544337109,100.0,65 BATH ST PROVIDENCE,"CARTIER M N & SONS CO INC 65 Bath St (02908), Tel 331-0400 (See Index To Advertisers)"
8041,"69 Point St, Providence, RI",Davol Inc,['cd1978/entry/1978_Page_121 (2)_50.png'],100.0,RUBBER PRODUCTS—MFRS,RUBBER PRODUCTS—MFRS,41.81692477221021,-71.40652021871159,100.0,69 POINT ST PROVIDENCE,Davol Inc 69 Point St
8042,"339 Carpenter St, Providence, RI",Industrial Rubber Co Inc,['cd1978/entry/1978_Page_121 (2)_51.png'],100.0,RUBBER PRODUCTS—MFRS,RUBBER PRODUCTS—MFRS,41.81772938438556,-71.43071301946712,100.0,339 CARPENTER ST PROVIDENCE,Industrial Rubber Co Inc 339 Carpenter St
8043,"120 Manton Ave, Providence, RI",Foam Products Inc,['cd1978/entry/1978_Page_121 (2)_54.png'],100.0,RUBBER PRODUCTS— RETAIL,RUBBER PRODUCTS— RETAIL,41.81895375627836,-71.44596551722539,100.0,120 MANTON AVE PROVIDENCE,Foam Products Inc 120 Manton Av
8044,"346 Atwells Ave, Providence, RI",Richardson Corp,['cd1978/entry/1978_Page_121 (2)_55.png'],100.0,RUBBER PRODUCTS— RETAIL,RUBBER PRODUCTS— RETAIL,41.82372351290835,-71.42919067611199,100.0,346 ATWELLS AVE PROVIDENCE,Richardson Corp 346 Atwells Av
8045,"169 Dorrance St, Providence, RI",Smith Maurice C Co Inc,['cd1978/entry/1978_Page_121 (2)_61.png'],100.0,RUBBER STAMPS AND SEALS,RUBBER STAMPS AND SEALS,41.822152724521295,-71.4097637650617,100.0,169 DORRANCE ST PROVIDENCE,Smith Maurice C Co Inc 169 Dorrance St
8046,"48 Chestnut St, Providence, RI",WHITE A A CO INC,"['cd1978/entry/1978_Page_121 (2)_62.png', 'cd1978/entry/1978_Page_121 (2)_63.png', 'cd1978/entry/1978_Page_121 (2)_64.png']",100.0,RUBBER STAMPS AND SEALS,RUBBER STAMPS AND SEALS,41.859548443120325,-71.4616364293118,100.0,48 CHESTNUT ST PROVIDENCE,"WHITE A A CO INC 48 Chestnut St (02903), Tels 331-0254 And 331-2253 (See Index To Advertisers)"
