count,Headers,
5,Stoves & Rang es--Retall,
5,PLATERS' SUPPLIES AND EQUIPMENT,
5,,
5,Sewing Machines Dealers,
5,Rock Wool Insulatio,
5,FUEL OIL DEALERS,
5,guese Chapel) 51 Sheldo,
5,"Union Blessed Sacrament Coun- cil 109, 266 Weybosset",
5,Transportatlon-Preluht-Anto- mobile,
5,Hardware Dealers-Wholesale,
5,INVE STME NT COUNSE L,
5,ALUMINUM,
5,STAMP DEALERS AND PHILATELIC SUPPLIES,
5,Pencil ' Mfrs,
5,Galcium Chloride,
5,PRODUCE DE ALERS -WHOLE - SALE,
5,Plumbing and Heating,
5,VEN DING MACHINES,
5,POWER PLANT EQUIPMENT and SUPPLIES,
5,Twine & Cordage Dealers ,
5,)AUTOMOBILE INSURANCE,
5, MILLWORK,
5,"Shoe Mfrs, Goods & Supplies",
5,RADIO EQUIPMENT4ALES AND SERVICE,
5,Cotton & Woolen Waste ,
5,NOVELTIES-WHOL,
5,00ntractors ,
5,Clothing Mirs-Womems,
5,X\n\nELmhurst 1-1 SAW mas. SBTTBRS and REPAIBERS,
5,Art Goods & Brio-a-Brac ,
5,Optical Goods-Dealcn's,
5,Insecticides,
5,BAKERS-WHOLESALE AND MANUFACTURING,
5,VENE'I'IAN BLINDS-DEALERS,
5,CONTRACTORS-AIR CONDITIONING,
5,ROCER WILLIAMS SAVINGS AND LOAN,
5,Machinery Movers,
5,Baa Mfrs,
5,Soda Ash,
5,Cabarets,
5,TEXTILE PRINTERS and DECORATORS,
5,NEEDLE MANUFACTURERS,
5,Parquetry Flooring  Patent Attorneys,
5,"Associations, Clubs and Societies",
5,COLUMBUS NATIONAL BANK OF,
5,"Insulating Materials-Electrlcal, Cold, Heat & Sound",
5,Founders-Iro,
5,Coke-Retail,
5,Noodle Mfrs,
5,Rubber Goods-Mh's,
5,MILL SUPPLIES ee A o In ustrial Sunnlies- Wholesale),
5,FIREPROOFING MATERIALS,
5,ATTORNEYS-AT-LAW,
5,Insurance-Gasualtv,
5,FURNITURE DEALERS- USED,
5,DISPLAY DESIGNERS AND MANUFACTURERS,
5,Grease-Lubricatlng  Greeting Cards,
5,STORE FRONTS,
5,MULT I LITH OFFSET DUPLICATORS,
5,REALTORS,
5,CEMETERIIB,
5,FURNACE DEALERS-SALES AND SERVICE,
5,UPHOLSTE RING FABRICS and MATERIAL,
5,RECRUITlNG-ARMED SERVICES,
5,Patent Medicines  Fatent Solicitors,
5,WELDERS and BRAZERS .,
5,Chair Mfrs  Chair Renting,
5,Toilet Preparations-Mfrs,
5,ENGRAVERS-CARD,
5,ELECTRIC LIGHT FIXTURES,
5,Book Printers,
5,Badges & Metal Checks,
5,HEATING and VENTILATING- CONTRACTORS,
5,Cream Dealers,
5,Saie-Lock Experts,
5,CORDAGE AND TWINE- MFRS AND WHOLESALE,
5,Upholstering Materials & Sup,
5,GLASSWARE MFRS,
5,Worsted Goods Manufacturers  Worsted & Merino Goods Mfrs,
5,Personnel Service-Employ- ment,
5,Radio Dealers-Retail,
5,ENTERTAINERS,
5,MOVERS,
5,Movers-Heavy Machinery,
5,Automobile Filling Stations  Automobile Financing,
5,Tea and Cottee-Retail,
5,N at Dealers & Importers,
5,YARNS-MANUFACTURE RS,
5,School Supplies,
5,Foot Specialists,
5,INDUSTRIAL NATIONAL BANK OF,
5,ADVERTISING SPECIALTIES,
5,POLISHlNG,
5,COFFEE SERVICE,
5,Member Federal,
5,Westminster rm 420,
5,CONTRACTORS Q-HEATING AND VENTILATING,
5,Direct Mail Service,
5,Paint & Color Deale-rs-Whole- sale,
5,Textile Mirs-Sllk,
5,Sand and Gravel Dealers,
5,ALTE RATION SHOPS,
5,Boarding & Booming Houses' ' Boiler Mfrs,
5,HARDWARE DEALERS- WHOLESALE AND JOBBERS,
5,BARS,
5,BRANCH AV,
5,Structural Steel & Iro,
5,Welding & Cutting Apparatus,
5,Dress Plaiting and Tucking,
5,RE FRIGERATION- COMMERCIAL and INDUSTRIAL,
5,"TOWEL, APRON, COAT AND LINEN SUPPLY",
5,FISHING TACKLE and RODS- MANUFAC TURERS,
5,Bui1ders ,
5,Awnings,
5,CONTRACTORS-ASPHALT,
5,DUPLICATING MACHINES AND SUPPLIES,
5,HOTELS AND RESTAURANT SUPPLIES AND EQUIPMENT,
5,TELEPHONE COMPANIES,
5,AQUARIUMS AND SUPPLIES,
5,LAUNDRY SUPPLIES AND EQUIPMENT DEALERS,
5,R EFRIG ERATION- COMMERCIAL and INDUSTRIAL,
5,HOUSE FURNISHING GOODS RETAIL,
5,NURSES' REGISTRY,
5,Automobile Dealer clal Cars & Trucks,
5,Rosary 21 Traverse ,
5,HEATING and VENTILATING SYSTEMS,
5,Iron Castings,
5,METAL STAMPING ,
5,WALL PAPER-RETAIL,
5,HOTEL AND RESTAURANT\nSUPPLIES AND EQUIPMENT,
5,MACARONI MANUFAC TURERS,
5,Steel Stamps,
5,Rope-Hemp and Wire,
5,Tax Consultants,
5,SMELTERS AN15 REFINERS,
5,wood,
5,HARDWARE-WHOL,
5,CHECKING ACCOUNTS,
5,AIR CONDITIONING EQUIPMENT and SUPPLIES-SALES and SERVIC E,
5,17 6 Benefit,
5,TEX TILE MENDING,
5,RUG DEALERS,
5,I'ire Insurance,
5,Piano Tuners and Repairers,
5,"Bag Mirs-Canvas, Burlap & Cotto",
5,Brick Mfrs & Dealers,
5,Steel & Steel Products-QDealer's ',
5,Embalmers,
5,Impomtars ,
5,TiEket Agencies,
5,Book and Commercial Printers,
5,ESTATES-OFFICES OF,
5,ORIENTAL GOODS,
5,Advertisin'g N ovelties,
5,Duplicating Machines,
5,"TOWEL, APRON and COAT SUPPLY",
4,Ball Bearing Mfrs & Dealers,
4,MICHIGAN,
4,Pulleys ,
4,POLISH MANUFACTURERS,
4,Engine Turners-Jewelrv ',
4,HARDWARE. DEALERSw- WHOLESALE AND JOBBERS,
4,Distributors,
4,LOCKSLHTHS,
4,"PACKING-STEAM, WATER AND AIR",
4,HARDWARE DEALE RS- WHOLESALE and JOBBERS,
4,Glass Signs,
4,INVESTIGATION & PROTECTION.,
4,1Automobile Radiator Repairers  Automobile Renting,
4,Awnings and Tents,
4,Great City,
4,DENTAL SUPPLIES AND EQUIPME N T,
4,UNDERTAKERS,
4,FOUNDRY SUPPLIES AND EQUIPMENT,
4,FENCEMFRS,
4,Reingerators-Electric,
4,MATTRESS MANUFACT URERS ,
4,NEON SIGNS,
4,EQUIPMENT-DEALERS and RE PAIRING,
4,PLUMBING SUPPLIES- MANUFACTURERS,
4,HARDWARE MANUFACTURERS,
4,E NGRAVERS- TEXTILE,
4,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AND J OBBERS,
4,NHLL SUPPLIES,
4,Business Insurance,
4,TELEVISION PROGRAM PRODUCERS,
4,Plumbing Fixtures,
4, LOANS-AUTOMOBILE ,
4,Brlck Mfrs & Dealers,
4,LIBRARIES,
4,Amusements-Plaoes of ,
4,Screens,
4,CLOTHlNG-RENTAL,
4,Goln Dealers  Coke--Retail,
4,REFRIGERATORS-SAIE AND SERVICE,
4,Water Heaters-Electric,
4,OMAHA,
4,Breweries,
4,Eosi'ery,Wholesal1e & Jobbers
4,Concrete Construction- Contractors,
4,FIBRE GLASS PRODUCTS,
4,Mausoleums,
4,RADIO AND TELEVISION EQUIPMENT-SALES AND SERVICE,
4,Medicine Mfrs-Patent & Pro- prietary ,
4,Fish D-ealersL-W'holeSal'e,
4,Hair Goods-Euman-Mirs & Dealers,
4,Hats-Men's & Students'-Re- tail,
4,PAIN'IV-R ETAIL,
4,"JANITORS, SUPPLIES",
4,INTERNATIONAL ASSOC LOCAL 17,
4,TOYS m GAHEB-RETAIL,
4,5 Beauty Shop 3 Ocean,
4,motton & Woolen Waste ,
4,EMBLEMS,
4,BATTERY DEALERS AND,
4,Repairers),
4,LOAN8-PERSONAL,
4,Elevator Enclosures & Cabs,
4,"HAIRGOODSDEALERS,",
4,ALUMINUM WARE MANUFACTURERS,
4,Harness Dealers & Repairers,
4,Books,
4,Cheszts-Mfa,
4,SAFE DEPOSIT VAULTB,
4,SHOE MANUFACTURERS,
4,0il Heaters & Burners,
4,Metal Laths,
4,Photographers-Commereial,
4,Display Forms & Fixtures,
4,Burglarv Insurance,
4,Cutlery Manufacturers,
4,Transportation-Prelght- Automobile,
4,Restaurant Supplies & Equip- ment-Retail,
4,TRAVE L BUREAUS,
4,SCREEN PRINTING,
4,Booking Agents,
4,BOAT CHARTERING AND RENTING SERVICE,
4,CERAMIC SUPPLIES AND INSTRUCTION,
4,HOUSEHOLD APP LIANCES-REPAIRERS,
4,Teachers  Teachers-Elocutio,
4,Perfume Mfrs  Personal Loans,
4,Eouse Pumishing Goods- Wholesale,
4,HARDWARE DEALERS-WHOLESALEAND JOBBERS,
4,VACUUM CLEANERS DEALERS AND REPAIRING,
4,MANUFACTURERS- PRE PARED,
4,Trunks & Traveling Bags- Retail,
4, INSURANCE -FIRE,
4,SPORTING GOODB-RETAIL,
4,FURNACE DEALERS- SALES AND SERVICE,
4,GENERAL MERCHANDISE-WHOLE- SALE,
4,HosierY-Wholesale and Jobbers,
4,Christ of Latter Day Saints 163 Bellevue av,
4,Heating Supplies,
4,ASSOCIATIONS,
4,REPAI RERS,
4,Pool Rooms  Portable Buildings-Mirs,
4,C UTLERY MANUFACTURERS,
4,Pood Distributors,
4,TRUSTEES,
4,MODEL AGENCIES,
4, ARTS,
4,Men's Purnishings-Whol,
4,S'ewer Builder's & Contractors,
4,Dairies ,
4,MARINE SUPPLIES See Also Ship Chandlers),
4,CONFECTIONERS- MANU FACTURING,
4,GLOVE AND MITTEN MFRS,
4,Textile Mfrs-Silk,
4,ANALYSTS,
4,CONTRACTORS-FLOOR SUR- FACING,
4,Stencils & Stamps,
4,"f'J Badges, Checks & Medals",
4,Advertising-Radio,
4,GARBAGE DISPOSAL SERVICE,
4,Heating Boilers,
4,BOOKS -SE COND HAND,
4,Certiiied Public Accountants  Chain Mfrs,
4,Electricians  Electrolytic Treatments,
4,Glaziers  Gold Beaters,
4,Women's Apparel,
4,Contractors' Supplies & Materials,
4,TITLE AND GUARANTY COMPANIES,
4,Paint and Color Mfrs ,
4,FIDORS,
4,coin Dealers  coke-Retail,
4,ATTORNEY AT LAW,
4,Eating Houses  Egg Dealers-Wholesale,
4,ARTIFICIAL FLOWERS and FRUIT MANUFAC TURERS,
4,BEARINGS-BALL AND ROLLER-MFRS,
4,CONTRACTORS- CARPENTER- ,
4,TOYS AND GAMES-IMPORTERS AND WHOLE SALE,
4,AUTOMOBILE BODY MANUFAC- TURERS,
4,Rubber & Seal Stamps-Mirs & Dealers,
4,MacarOni Mfrs,
4,Speedometers,
4,HOLDING COMPANIES,
4,CONTRACTORS- SEWER AND DRAIN,
4,PICTURE mm and PICTURES- DEALSIB,
4,WAREHOUSE EQUIPMENT AND SUPPLIES,
4,Mews Haberdasherv,
4,ORGANIZATIONS- COMMUNITY SOCIAL SERVICH,
4,CHARGE ACCOUNT SYSTEMS,
4,SHIRT MFRS,
4,Concrete-Readv Mixed,
4,Cameras & Home Movies,
4,EGG DEALERS -WHOLBALE,
4,MARKET GARDENERS,
4,CHECK PROTECTOR MFRS,
4,"Pine-Steam, Gas and Water",
4,Apothecarles  Appraisers,
4,YARNS -MAN UFAC TURERS,
4,FIDRISTS-WHOLESALE ' ,
4,certiiied Public Accountants  C'hain Mfrs,
4,GASOLINE STATION EQUIPMENT,
4,"CONTRACTORS, SUPPLIES and EQUIPME NT-DEALERS and REPAIRING",
4,Pelt Mfrs,
4,Wool Detalers,
4,Eatlng Houses  Egg Dealers-Wholesale,
4,House Pumishing Goods- Wholesale,
4,Water Works Systems,
4,ENGINEERS-MEC HANICAL,
4, TILE MANUFAC TURERS- BUILDING,
4,BROKERS-NOTE,
4,BUILDING CLEANERS,
4,Can Mfrs ,
4,CONTRACTORS' SUPPLIES AND EQUIPMENT-\nDEALERS AND REPAIRING,
4,Clothing Mirs-Women's,
4, ELASTIC STOCKINGS,
4,"Burglar & Fire Alarm Notifica- tion, Watchman's Supervisory Service",
4,PLUMBERS,
4,Bonds-Pidelity,
4,DISTRIBUTORS ADVERTISING MATTER,
4,Leather Goods-Retail ,
4,INSURANCE-GENERAL,
4,M Publications,
4,Cosmetics,
4,PATENT ATTORNEYS\n\nr,
4,Insurance-Plre,
4,Automobile Painters,
4,Grave Markers,
4,Cleaning Gompounds-Mfrs,
4,BOOKKEE PING SERVICE,
4,Mining Companies & Operators,
4,"Contractors-Excavating & Grading ,",
4,REFRIGERATION-COMMERCIAL AND INDUSTRIAL,
4,INTERIOR DECORATORS,
4,OPHTHALMOLOGISTS,
4,ELECTRICAL APPLIANCES SALES AND SERVICE,
4,RADIO SUPPLIES- WHOLESALE,
4,UPHOLSTERERS,
4,Stamping Works and Die Cutters,
4,Electric Stoves & Ranges,
4,ESTATE PLANNING AND MANAGEMENT,
4,SHIPPING ROOM SUPPLIES,
4,ENGRAVERS-CARD AND STATIONERY,
4,LEI'PER SHOPS,
4,TOBA WHOLESALE,
4,PAPER PRODUCTS WHOLESALE,
4,Glazlers  Gold Beaters,
4,Tell,
4,Shipsmiths  Shirt Mfrs,
4,Cutlery Dealers-Retall,
4,FIRE INSURANCE,
4,Cordage & Twine,
4,RUBBER STAMPS and SEALS,
4,Bakers' Supplies and Equipment,
4,Rodent Control,
4,Travel Bureaus,
4,WM HANUPACTUREBS,
4,Grocers' Supplies-Wholesale,
4,PAINT -WHOLESALEESALE,
4,"BADGES, CHECKS and MEDALS ",
4,Ignition Service,
4,MOV1NG- LOCAL and LON G DISTANCE,
4,CONS UL TANTS,
4,Medicine MIrs-Patent & Pro- prietary ,
4,Beaded Articles Repairing,
4,AWNINGS and CANO PIES,
4,YARNS-RETAIL,
4,Contractors-Floor Surfacing,
4,Cap Mfrs ,
4,Gray Iron Founders,
4,AGE NT,
4,Drawing Supplies,
4,jewelry Chasers,
4,tmcu'rons,
4,"WASTE DEALERS-COTTON,",
4,OILS-FUEL,
4,Millinery,
4,POSTAGE STAMPS AND PHILATELIC SUPPLIES,
4,ters),
4,CONTRACTORS- PLASTERlNG,
4,Motion Picture Distributors & Film Exchanges,
4,SHINGLES,
4,Millinery Goo-ds-Wholesale,
4,Home Builders,
4,CONTRACTORS- HOME IMPROVEMENT,
4,Towel. Apron & Coat Supply,
4,"Platers, Supplies and Equip- ment",
4,Cod Liver Oil,
4,UNIFORM MANUFACTURERS ,
4,1kProvlslon Dealers  Publications,
4,Gontractors' Supplies & Equip- ment,
4,Metal Garages-Mfrs,
4,Insuranee-Llie,
4,Rug Mfrs,
4,Insurance Gompanies-Title,
4,Clothing Mfrs-Mews,
4,LADIEQ TAILORS ,
4,ELECTRONIC SERVICING,
4,"Brick, Cement, Lime, Plaster,",
4,BALLOONS,
4,BOILER and RADIATOR DEALERS,
4,Housewares,
4,CONTRACTORS-SEWER ANDDRAIN,
4,I'1m-eral Homes,
4,"Carpets, Rugs & Floor Coverings2 -Wholesale",
4,Show Cards & Posters,
4,Medicine Mfrs-Patent & Pro- prletary ,
4,BOOKS-US.,
4,Painters-Automobile & Car- riage,
4,CONTRACTORS,
4,"PRINTERS, SUPPLIES and EQUIP- MENT",
4,MIRROR MANUFACTURERS,
4,WOOD PRODUCTS MANUFACTURERS,
4,SEEDS-WHOL,
4,Brokers-custom House,
4,Stampings-Metal,
4,Plumblnu Goods,
4,FURNITURE DEALERS-WHOL,
4,Pederal Housing Mortgages,
4,Refrigeration-CommerCial and Industrial,
4,Naturopaths,
4,Carpet & Rug Cleaners,
4,Automoblle Trimmers & Trim,
4,Bmkers-Note,
4,LIQUOR AND WINES WHOL,
4,Pi,
4,SAFETY CLOTHING AND EQUIPMENT,
4,Oil Burning Furnaces,
4,Executors,
4,WOOD TURNERS,
4,LUGGAGE ,
4,OIL BURNING FURNACES,
4,Floors,
4,BEDDING MFRS,
4, PRINTERS,
4,Gontractors ,
4,Estates-Offioes oi ,
4,SCHOOLS- PRIVATE,
4,LADIEQ TAILORS,
4,HIGGINS & SLATTERY,
4,Rubber Tirds  qube, & Seal Stamps-Mfrs & Dealers
4,WASTE DEALERS-COTTON SILK AND WOOL,
4,Grease-Lubrlcatmg  Greeting Cards,
4,Vitrifiable Enamels,
4,Eyes Examined,
4,NEWS DEALERS-WHOLJ'BALE,
4,Mlll Work,
4,Vermln Control,
4,FISH AND SEA FOOD DEALEhS-WHOL,
4,Oil-Puel,
4,Tube & Tubing Mfrs-Metal,
4,Insurance-Burularv,
4,SAW MFRS,
4,Printers' Blankets,
4,CONTRACTORS-SEWER AND DRAIN,
4,TEA and COFFEE-RETAIL,
4,Textile Mfrs' Supplies & Equip- ment-Mirs,
4,Insurance-World Wide,
4,Bonds-Insurance,
4,CHEESE MFRS,
4,SHOE MANUFACTURERS' GOODS AND SUPPLIES,
4,Ennravuy-Textlle,
4,FURNITURE DEALERS- RETAIL,
4,Collections ,
4,Contractors' Supplies & Equip- memt,
4,Pounders-Imn & Steel,
4,"Bottlers-Mlneral, Spring & Dis- tilled Water",
4,E NGINEERS- CIV IL,
4,Well Drillers and Borers,
4,Moving-Local & Long Distance,
4,"Saw Pilers, Setters and Repair- ers",
4,Electric Motors & Generators,
4,Plour Dealers-Wholesale & Brokers,
4,F LORISTS -WHOLESALE ,
4,Stamp Mfrs-Steel & Copper,
4,Riggers,
4,STOCKS AND BONDS,
4,Photographers-commerclal,
4,RADIO REPAIRING,
4,WATCECLOCK AND JEWELRY RBPAIRlNG,
4,Perfume Mfrs  Personal Loans,
4,MANUFACTUR ERS,
4,SIGN and CARD WRITERS,
4,Drawing Materials,
4,ELECTROPLATERS and STEREO- TYPERS,
4,ELECTRIC MOTORS AND GENERATORS-DLRS AND REPAIRlNG,
4,FISEING TACKLE and RODS- MANUFACTURERS,
4,SHOE DEALERS-RETAIL,
4,Filter Mfrs,
4,Metal Stampings,
4,Engineers-Constructlo,
4,LOANS-COLLATERAL,
4,CARPET AND RUG CLEANERS,
4,ME TAL STAM PING ,
4,GRANITE,
4,Insurance-Liabllity,
4,Asbestos Goods-Materials,
4,Photostatic Prints,
4,WE LDING EQUIPMENT,
4,WELDING and CUTTING AP- PARAT US,
4,OPTICIANS -WHOLESALE,
4,OP'I'ICIANS-WHOLESALE,
4,Mimeographing,
4,Pogage Stamps and Philatelic Supplies,
4,GRINDING AND SHARPENING,
4,Bonds & Stock,
4,\' AUTOMOBILE INS URANCE,
4,Photographlc Apparatus & Sup- lies,
4,Creameries  Gredit jewelers,
4,Brass Stamps,
4,Paint & Color Dealers-Whole- sale ',
4,MORTGAGES-REAL ESTATE- OLD STONE BANK,
4,Gontractors-Ploor Surfacing,
4,Marlne Insurance,
4,Sporting Goods-Whol,
4,CONTRACTORS-SIDING,
4,Bonds-I'idelity,
4,TRUNK MANUFACTURERS,
4,Masons Building Materials,
4,"Arches, Metal & Arch Bead",
4,Water Works Constructo,
4,CHAIN MANUFAC TURERS,
4,INSURANC E- GENERAL,
4,Alcohol,
4,MOTORCYC LE DEALERS,
4,Welding and Cutting Apparatus.,
4,AUDIO-VISUAL AIDS.,
4,DE PARTMENT STORES-FIVE CENTS TO ONE DOLLAR,
4,Bridge Builders,
4,Atitomobile Trimmers and Trimmings,
4,ADDRESSING MACHINES- ADDRE SSOGRAPH SPEEDAUMAT AND HEAT TRANSFER,
4,HOMASOTE '- ARMSTRONG AND NU'WOOD,
4,Importers,
4,LIQ UOR AND WINl'B-WHOL,
4,ASBESTOS REMOVAL SERVICE,
4,REFRIGERATION- COMMER CIAL and IND US TRI AL,
4,Milk Dealers-Wholesale,
4,Engineers-Electrlcal,
4,TEA and COFFEE-WHOLESALE,
4,Clothing Dealers-Children's & Iniants'-Retail,
4,GIFTS-WHOLESALE,
4,GOLF EQUIPMENT AND SUPPLIES-RETAIL,
4,Foreign Exchange,
4,Notions & Fancy Goods-Retail,
4,Grain Dealers ,
4,Gold jewelry,
4,Hotel & thaurant Supplies & Equipment,
4,cutters,
4, Certliied Public Accountants  Chain Mfrs,
4,Undertakecry Supplies,
4,CONTRACTORS-PLASTE RING,
4,INSURANCE-MARINE,
4,Galvanized Sheet Iron Ash Cans & Pails,
4,MARINE SUPPLIES ,
4,GARAGE DOORS-DEALERS AND DISTRIBUTORS,
4,MACHINERY DEALERS USED,
4,DEPARTMENT STORES- SEARS-ROEBUCK AND CO,
4,"Bag Mirs-Ganvas, Burlap & C'otton",
4,Plcture Pramas & Pictures- Dealers,
4,RESUME SERVICE,
4,Lapldaries,
4,AIRPORT LIMOUSINE SERVICE,
4,WATERPROOFING,
4,Radiator Mfrs-Automobile,
4,Piling Cabinets & Office Equip- ment,
4,creameries   Cred it jewelers,
4,Awnings & Tents-Mirs & ' Dealers,
4,N eedle Mfrs,
4,Brokers-Pood Prodtwts,
4,HOTEL AND RPETAURANT SUPPLIES AND,
4,Autom0vbile Radiator Repairers  Automobile-Renting,
4,Steam Boiler Insurance,
4,Bstates-Ottices Oi (See also Real Estate Owners &,
4,CORPORATION ORGANIZERS,
4,Hair Goods-Human-Mfrs & Dealers,
4,TORS,
4,CIDTHING-USED,
4,BICYCLE DEALERS and REPAIR- ERS,
4,"Bag Mirs-Ganvas, Burlap & cotto",
4,Insurance Annuities,
4,Oil Burning Equipment,
4,ONE DAVOL SQUARE,
4,MILKDEALERS,
4,JANITORSV SUPPLIES,
4,"FRUIT BUYERS, PACKERS AND SHIPPERS",
4,"MOVING Agents UNITED VAN LlNES, Inc. Tel. PLantations 1-2121 42 WESTPIELD STREET",
4,AutomobilenAccessories & Parts -W'holesale & J obbers,
4,Hardware Dealems-Wholesale & J obbers,
4,Exterminating,
4,"Printers, Supplies & Equipment",
4,FLOUR DEALERS-WHOLESALE and BROKERS,
4,Box MIrs-Woode,
4,EXPRES COMPANIES,
4,Electric Ironers,
4,THEATRICAL SUPPLIES AND EQUIPMEN T,
4,Motor Stokers,
4,Gears,
4,ENGINEERS-ME CHANICAL,
4,N EWSPAPERS- PROVIDENCE JOURNAL & 0 PROVlDENCE SUNDAY JOURNAL,
4,FAC TURERS,
4,Special Machinery Mfrs,
4,Automobile ACcessories and Parts-Mjrs,
4,mobile) Automobile Renting,
4,CORDAGE AND TWINE- MFRSAND WHOLESALE,
4,TANK MFRS,
4,"Contractors, Supplies and Equip- ment",
4,cotton Goods Converters ,
4,EXCHANGE ST,
4,Bicycles Dealers & Repairers,
4,Shoe MIrs' Goods Supplies,
4,1WfRealtors,
4,Hat & Cap Dealers-Retail ,
4,Textile Mirs-Silk,
4,CONCRETE AND CINDER BLOCK MANUFACTURERS,
4,FISH AND SEA FOOD DEALERS-WHOLESALE,
4,VENETIAN BLINDS-MFRS,
4,Transportation ,
4,Concrete Blocik Mfrs,
4,INVESTMENT COUNSE L,
4,VACUUM CLEANER DEALERS AND REPAIRERS,
4,Advertising Counsel & Savioe,
4,ORGANIZATIONS-MEDICAL,
4,Addressing and Mailing,
4,"TOOLS, DI', JIGS AND FIXTURES",
4,Homes & Asylum,
4,,
4,WELDING and CUTTING APPARATUS,
4,WAREHOUSEB- MERCHANDISE,
4,"i\nCONTRACTGRS, SUPPLIES AND EQUIPMENT- DEAL ERS AND REPAIRING",
4,Garages  Gas Appliances,
4,"Brick, Lime & Oment",
4,Textile Printers and Decorators,
4,muttgraphing,
4,Elastic Stockings,
4,ffAuto Body Repairers,
4,Pipes & Smokers' Articles- Dealers,
4,ADVE RTISING NOVE L'I'IES,
4,Calender Mfrs,
4,Weavers & Reweavers-Garment,
4,Estates-Offices oi ,
4,Undertakers1 Supplies,
4,Bookbindeu's,
4,Toys & vGames-Mtrs,
4,AGRICULTURAL IMPLEMENT DEALERS,
4,Dryer Felts,
4,Metered Mail,
4,Engineers-Managment,
4,House Painters,
4,DRUGG ISTS-WHOLESALE,
4,Label. Manufacturers,
4,TAILORS-MERCHANTS,
4,"Insulating Materials-Electti- cal, Gold, Heat & Sound",
4,ELEVATOR MFRS,
4,Lithog raphers,
4,Salvage Companies,
4, Egg Dealers-Wholesale,
4,& CURTIS INC HOSPITAL TRUST BUILDING PROVIDENCE RHODE ISLAND,
4,LOANS-CONSTRUCTION,
4,DENTAL SUPPLIES AND EQUIPMENT,
4,Oifice Furniture,
4,FLEA MARKETS,
4,BONDS-FIDE LITY,
4,Weavers & Re-wealvers-Gar- ment,
4,0il-Puel,
4,SPORTING GOODS-WHOLESALE,
4,Lite Insurance,
4,TOOLS,
4,BUSES CHARTERED AND RENTED,
4,Dictating. Machines,
4,Asphalt Pavements,
4,TRUST COMPANIES,
4,IRON AND STEEL WORK.,
4,HEATING APPARATUS AND APPLIANCES,
4,Electrical Equipment & Supplies --Mtrs,
4,"1Hmoors, Sash & Trim",
4,MALL,
4,FIRE APPARATUS and SUPPLIES,
4,JEWE LRY-WHOLE SALE,
4,AP PRAISE RS,
4,Pet Shops & Supplies,
4,ADVERTISING REPRESENTATIVES- NEWSPAPER AND MAGAZINE,
4,L6ans-Automobile,
4,Metal Lath,
4,Moving-Local and Long Distance,
4,Automobile Accessories & Parts,
4,Tile Board,
4,ROOFING MATERIALS and SUP- PLIES,
4,Dmggists' Sundries,
4,RUBBER GGODS- MANUFACTURERS,
4,S'I'APLING MACHINES- MANUFACTURERS,
4,Orthopedic Appliances,
4,Automobile Batteries,
4,1i'Tralde Marks,
4,Tractors & Farm Implements,
4,Windows-Steel,
4,RADIO SETS and SUPPLIES- WHOLESALE,
4,Pearls-Indestructible,
4,N EWS DEALERS WHOLESALE,
4,Radio Service,
4,Electric Refrigerators,
4,WOOD PRODUCTS MANUFACTUR- ERS,
4,"Associatio-ns, Clubs and So- cieties",
4,STA PLING MACHINES-MANUFAC- TURERS,
4,Millinery Goodsp4-Wholesale,
4,Bottl'e Dealus,
4,ENGINEERS MANAGEMENT,
4,BILLIARDS AND POOL,
4,WRTGAGE TITLE INSURANCE,
4,TOYS AND GAMES-IMPORTERS AND WHOLESALE,
4, Knit Goods-Retall,
4,TILE MANUFACTURERS- BUILDING,
4,Carbide,
4,Bag Mfrs-Canvas. Burlap & Cotto,
4,MARKE TS -PUBLIC,
4,Estates-Ottlces of ,
4,"Contractors, Supplies & Materials",
4,WATCH MANUFACTURERS,
4,Ester Gums,
4,Wiring Contractors,
4,Live Stock Breeders,
4,BOILER INSTALLERS and SETTERS,
4,Dtugglsts-Wholesale,
4,LEASING SERVICE,
4,GAS COMPANIES,
4,TREE SERVICE,
4,Machinery Castings,
4,Leather Goods,
4,Automobile Radiator Repairers  Automobile Renting,
4,MACHINERY DEALERS-USED,
4,ENGRAVERS-CARD AND STATIONERY,
4,HNSURANCE-MARINE,
4,Fountain Pen Repairers,
4,Bearings-Ball and Roller-Mfrs,
4,Paper Stock,
4,Tallors' Trimmings,
4,Mouldings,
4,TOWING COMPANIE,
4,Dine & Dance,
4,Hay and Straw Dealers,
4,736 '\n\nM. N. CARTIER&S NSC MPANY INCORPORATED WHOLESALE DISTRIBUTORS ROOFING .- BUILDING - INSULATING MATERIALS - SHEET METAIQS - BUILDING PAPERS\nomce and SalesroomN 275 CANAL ST. PAINTS - VARNISHBS - 0st Telephone DE xter 1-0400,
4,"TRUCKS-MOTOR ,",
4,GASOLIN E STATIONS,
4,BOLT AND NUT MFRS AND DISTRIBUTORS,
4,Pdlish Mfrs,
4,LIQUIDATORS,
4,Tubing,
4,"Brick, Cement, Lime, Plaster, Pipe &c",
4,Mews Purnishings-Wholesale,
4,I'FUNERAL HOMES,
4,Multlgraphing,
4,Gontrazctors-Painters,
4,SPRiNG MANUFACTURERS,
4,VACUUM CLEANER- DEALERS AND REPAIRERS,
4,BROKERS- FOOD PR ODUC TS,
4,FUEL OILS,
4,COVERING CENTER,
4,WOOD AM CO INC,
